# upstream 1f70213d4922b434345f639b441681e470c7cfc1
file	package	receiver	name	start	end	id
tsc/cmd/tsc/api.go	cmd/tsc		parseAPIFlags	26	39	tsc/cmd/tsc/api.go:parseAPIFlags
tsc/cmd/tsc/api.go	cmd/tsc		runAPI	41	82	tsc/cmd/tsc/api.go:runAPI
tsc/cmd/tsc/enablevtprocessing_windows.go	cmd/tsc		init	7	22	tsc/cmd/tsc/enablevtprocessing_windows.go:init#1
tsc/cmd/tsc/isprocessalive_other.go	cmd/tsc		isProcessAlive	7	9	tsc/cmd/tsc/isprocessalive_other.go:isProcessAlive
tsc/cmd/tsc/isprocessalive_unix.go	cmd/tsc		isProcessAlive	18	25	tsc/cmd/tsc/isprocessalive_unix.go:isProcessAlive
tsc/cmd/tsc/isprocessalive_windows.go	cmd/tsc		isProcessAlive	13	26	tsc/cmd/tsc/isprocessalive_windows.go:isProcessAlive
tsc/cmd/tsc/lsp.go	cmd/tsc		runLSP	20	74	tsc/cmd/tsc/lsp.go:runLSP
tsc/cmd/tsc/lsp.go	cmd/tsc		newParentProcessWatchdog	79	90	tsc/cmd/tsc/lsp.go:newParentProcessWatchdog
tsc/cmd/tsc/lsp.go	cmd/tsc		startParentProcessWatchdog	95	115	tsc/cmd/tsc/lsp.go:startParentProcessWatchdog
tsc/cmd/tsc/main.go	cmd/tsc		main	14	16	tsc/cmd/tsc/main.go:main
tsc/cmd/tsc/main.go	cmd/tsc		runMain	18	33	tsc/cmd/tsc/main.go:runMain
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	SinceStart	27	29	tsc/cmd/tsc/sys.go:osSys.SinceStart
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	Now	31	33	tsc/cmd/tsc/sys.go:osSys.Now
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	FS	35	37	tsc/cmd/tsc/sys.go:osSys.FS
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	DefaultLibraryPath	39	41	tsc/cmd/tsc/sys.go:osSys.DefaultLibraryPath
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	GetCurrentDirectory	43	45	tsc/cmd/tsc/sys.go:osSys.GetCurrentDirectory
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	Writer	47	49	tsc/cmd/tsc/sys.go:osSys.Writer
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	ErrorWriter	51	53	tsc/cmd/tsc/sys.go:osSys.ErrorWriter
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	WriteOutputIsTTY	55	57	tsc/cmd/tsc/sys.go:osSys.WriteOutputIsTTY
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	GetWidthOfTerminal	59	62	tsc/cmd/tsc/sys.go:osSys.GetWidthOfTerminal
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	GetEnvironmentVariable	64	66	tsc/cmd/tsc/sys.go:osSys.GetEnvironmentVariable
tsc/cmd/tsc/sys.go	cmd/tsc	osSys	Spawn	68	70	tsc/cmd/tsc/sys.go:osSys.Spawn
tsc/cmd/tsc/sys.go	cmd/tsc		spawnProcess	74	91	tsc/cmd/tsc/sys.go:spawnProcess
tsc/cmd/tsc/sys.go	cmd/tsc	childProcess	Read	101	101	tsc/cmd/tsc/sys.go:childProcess.Read
tsc/cmd/tsc/sys.go	cmd/tsc	childProcess	Write	102	102	tsc/cmd/tsc/sys.go:childProcess.Write
tsc/cmd/tsc/sys.go	cmd/tsc	childProcess	ExitCode	104	109	tsc/cmd/tsc/sys.go:childProcess.ExitCode
tsc/cmd/tsc/sys.go	cmd/tsc	childProcess	Close	111	122	tsc/cmd/tsc/sys.go:childProcess.Close
tsc/cmd/tsc/sys.go	cmd/tsc		newSystem	124	138	tsc/cmd/tsc/sys.go:newSystem
tsc/internal/api/callbackfs.go	internal/api		isCallbackName	39	51	tsc/internal/api/callbackfs.go:isCallbackName
tsc/internal/api/callbackfs.go	internal/api		newCallbackFS	56	68	tsc/internal/api/callbackfs.go:newCallbackFS
tsc/internal/api/callbackfs.go	internal/api	callbackFS	SetConnection	73	76	tsc/internal/api/callbackfs.go:callbackFS.SetConnection
tsc/internal/api/callbackfs.go	internal/api	callbackFS	isEnabled	79	81	tsc/internal/api/callbackfs.go:callbackFS.isEnabled
tsc/internal/api/callbackfs.go	internal/api	callbackFS	call	84	94	tsc/internal/api/callbackfs.go:callbackFS.call
tsc/internal/api/callbackfs.go	internal/api	callbackFS	UseCaseSensitiveFileNames	97	99	tsc/internal/api/callbackfs.go:callbackFS.UseCaseSensitiveFileNames
tsc/internal/api/callbackfs.go	internal/api	callbackFS	ReadFile	107	127	tsc/internal/api/callbackfs.go:callbackFS.ReadFile
tsc/internal/api/callbackfs.go	internal/api	callbackFS	FileExists	130	141	tsc/internal/api/callbackfs.go:callbackFS.FileExists
tsc/internal/api/callbackfs.go	internal/api	callbackFS	DirectoryExists	144	155	tsc/internal/api/callbackfs.go:callbackFS.DirectoryExists
tsc/internal/api/callbackfs.go	internal/api	callbackFS	GetAccessibleEntries	158	181	tsc/internal/api/callbackfs.go:callbackFS.GetAccessibleEntries
tsc/internal/api/callbackfs.go	internal/api	callbackFS	Realpath	184	199	tsc/internal/api/callbackfs.go:callbackFS.Realpath
tsc/internal/api/callbackfs.go	internal/api	callbackFS	WriteFile	202	217	tsc/internal/api/callbackfs.go:callbackFS.WriteFile
tsc/internal/api/callbackfs.go	internal/api	callbackFS	AppendFile	220	222	tsc/internal/api/callbackfs.go:callbackFS.AppendFile
tsc/internal/api/callbackfs.go	internal/api	callbackFS	Remove	225	227	tsc/internal/api/callbackfs.go:callbackFS.Remove
tsc/internal/api/callbackfs.go	internal/api	callbackFS	Chtimes	230	232	tsc/internal/api/callbackfs.go:callbackFS.Chtimes
tsc/internal/api/callbackfs.go	internal/api	callbackFS	Stat	235	237	tsc/internal/api/callbackfs.go:callbackFS.Stat
tsc/internal/api/callbackfs.go	internal/api	callbackFS	WalkDir	240	242	tsc/internal/api/callbackfs.go:callbackFS.WalkDir
tsc/internal/api/encoder/decoder.go	internal/api/encoder		DecodeSourceFile	33	42	tsc/internal/api/encoder/decoder.go:DecodeSourceFile
tsc/internal/api/encoder/decoder.go	internal/api/encoder		DecodeNodes	45	51	tsc/internal/api/encoder/decoder.go:DecodeNodes
tsc/internal/api/encoder/decoder.go	internal/api/encoder		newASTDecoder	53	96	tsc/internal/api/encoder/decoder.go:newASTDecoder
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	allocNodeSlice	100	104	tsc/internal/api/encoder/decoder.go:astDecoder.allocNodeSlice
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	nodeField	107	109	tsc/internal/api/encoder/decoder.go:astDecoder.nodeField
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	getString	111	116	tsc/internal/api/encoder/decoder.go:astDecoder.getString
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	collectChildren	120	136	tsc/internal/api/encoder/decoder.go:astDecoder.collectChildren
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decode	138	180	tsc/internal/api/encoder/decoder.go:astDecoder.decode
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	getModifierList	183	191	tsc/internal/api/encoder/decoder.go:astDecoder.getModifierList
tsc/internal/api/encoder/decoder.go	internal/api/encoder		newChildIter	199	201	tsc/internal/api/encoder/decoder.go:newChildIter
tsc/internal/api/encoder/decoder.go	internal/api/encoder	childIterator	next	204	211	tsc/internal/api/encoder/decoder.go:childIterator.next
tsc/internal/api/encoder/decoder.go	internal/api/encoder	childIterator	nextIf	214	219	tsc/internal/api/encoder/decoder.go:childIterator.nextIf
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	nodeAt	221	226	tsc/internal/api/encoder/decoder.go:astDecoder.nodeAt
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	nodeListAt	228	233	tsc/internal/api/encoder/decoder.go:astDecoder.nodeListAt
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	modifierListAt	235	240	tsc/internal/api/encoder/decoder.go:astDecoder.modifierListAt
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	createNode	242	254	tsc/internal/api/encoder/decoder.go:astDecoder.createNode
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_SourceFile	256	291	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_SourceFile
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_TemplateHead	293	299	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_TemplateHead
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_TemplateMiddle	301	307	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_TemplateMiddle
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_TemplateTail	309	315	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_TemplateTail
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	singleChild	317	322	tsc/internal/api/encoder/decoder.go:astDecoder.singleChild
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	singleNodeListChild	324	329	tsc/internal/api/encoder/decoder.go:astDecoder.singleNodeListChild
tsc/internal/api/encoder/decoder.go	internal/api/encoder		readLE32	331	336	tsc/internal/api/encoder/decoder.go:readLE32
tsc/internal/api/encoder/decoder.go	internal/api/encoder		decodeNodeCommonData_SyntheticExpression	342	344	tsc/internal/api/encoder/decoder.go:decodeNodeCommonData_SyntheticExpression
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_StringLiteral	348	353	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_StringLiteral
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_NumericLiteral	355	360	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_NumericLiteral
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_BigIntLiteral	362	367	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_BigIntLiteral
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_RegularExpressionLiteral	369	374	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_RegularExpressionLiteral
tsc/internal/api/encoder/decoder.go	internal/api/encoder	astDecoder	decodeExtendedData_NoSubstitutionTemplateLiteral	376	381	tsc/internal/api/encoder/decoder.go:astDecoder.decodeExtendedData_NoSubstitutionTemplateLiteral
tsc/internal/api/encoder/decoder_generated.go	internal/api/encoder	astDecoder	createStringNode	11	34	tsc/internal/api/encoder/decoder_generated.go:astDecoder.createStringNode
tsc/internal/api/encoder/decoder_generated.go	internal/api/encoder	astDecoder	createExtendedNode	36	59	tsc/internal/api/encoder/decoder_generated.go:astDecoder.createExtendedNode
tsc/internal/api/encoder/decoder_generated.go	internal/api/encoder	astDecoder	createChildrenNode	61	1141	tsc/internal/api/encoder/decoder_generated.go:astDecoder.createChildrenNode
tsc/internal/api/encoder/encoder.go	internal/api/encoder		init	16	20	tsc/internal/api/encoder/encoder.go:init#1
tsc/internal/api/encoder/encoder.go	internal/api/encoder		SourceFileHash	304	307	tsc/internal/api/encoder/encoder.go:SourceFileHash
tsc/internal/api/encoder/encoder.go	internal/api/encoder		encodeParseOptions	310	319	tsc/internal/api/encoder/encoder.go:encodeParseOptions
tsc/internal/api/encoder/encoder.go	internal/api/encoder	NodeIndexTable	GetIndex	334	356	tsc/internal/api/encoder/encoder.go:NodeIndexTable.GetIndex
tsc/internal/api/encoder/encoder.go	internal/api/encoder		BuildNodeIndexTable	362	406	tsc/internal/api/encoder/encoder.go:BuildNodeIndexTable
tsc/internal/api/encoder/encoder.go	internal/api/encoder		GetNodeIndexTable	408	410	tsc/internal/api/encoder/encoder.go:GetNodeIndexTable
tsc/internal/api/encoder/encoder.go	internal/api/encoder		EncodeSourceFile	414	423	tsc/internal/api/encoder/encoder.go:EncodeSourceFile
tsc/internal/api/encoder/encoder.go	internal/api/encoder		EncodeNode	429	431	tsc/internal/api/encoder/encoder.go:EncodeNode
tsc/internal/api/encoder/encoder.go	internal/api/encoder		encodeTree	433	637	tsc/internal/api/encoder/encoder.go:encodeTree
tsc/internal/api/encoder/encoder.go	internal/api/encoder		appendUint32s	639	644	tsc/internal/api/encoder/encoder.go:appendUint32s
tsc/internal/api/encoder/encoder.go	internal/api/encoder		getNodeData	646	658	tsc/internal/api/encoder/encoder.go:getNodeData
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_SourceFile	662	696	tsc/internal/api/encoder/encoder.go:recordExtendedData_SourceFile
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_TemplateHead	698	703	tsc/internal/api/encoder/encoder.go:recordExtendedData_TemplateHead
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_TemplateMiddle	705	710	tsc/internal/api/encoder/encoder.go:recordExtendedData_TemplateMiddle
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_TemplateTail	712	717	tsc/internal/api/encoder/encoder.go:recordExtendedData_TemplateTail
tsc/internal/api/encoder/encoder.go	internal/api/encoder		boolToByte	719	724	tsc/internal/api/encoder/encoder.go:boolToByte
tsc/internal/api/encoder/encoder.go	internal/api/encoder		hasModifiers	727	729	tsc/internal/api/encoder/encoder.go:hasModifiers
tsc/internal/api/encoder/encoder.go	internal/api/encoder		encodeFileReferences	734	750	tsc/internal/api/encoder/encoder.go:encodeFileReferences
tsc/internal/api/encoder/encoder.go	internal/api/encoder		encodeNodeIndexArray	755	765	tsc/internal/api/encoder/encoder.go:encodeNodeIndexArray
tsc/internal/api/encoder/encoder.go	internal/api/encoder		encodeModuleAugmentations	770	780	tsc/internal/api/encoder/encoder.go:encodeModuleAugmentations
tsc/internal/api/encoder/encoder.go	internal/api/encoder		encodeStringArray	784	794	tsc/internal/api/encoder/encoder.go:encodeStringArray
tsc/internal/api/encoder/encoder.go	internal/api/encoder		encodeSpanMap	796	823	tsc/internal/api/encoder/encoder.go:encodeSpanMap
tsc/internal/api/encoder/encoder.go	internal/api/encoder		encodeDiagnosticDirectives	825	845	tsc/internal/api/encoder/encoder.go:encodeDiagnosticDirectives
tsc/internal/api/encoder/encoder.go	internal/api/encoder		msgpackWriteArrayHeader	849	857	tsc/internal/api/encoder/encoder.go:msgpackWriteArrayHeader
tsc/internal/api/encoder/encoder.go	internal/api/encoder		msgpackWriteUint	859	870	tsc/internal/api/encoder/encoder.go:msgpackWriteUint
tsc/internal/api/encoder/encoder.go	internal/api/encoder		msgpackWriteString	872	884	tsc/internal/api/encoder/encoder.go:msgpackWriteString
tsc/internal/api/encoder/encoder.go	internal/api/encoder		msgpackWriteBool	886	891	tsc/internal/api/encoder/encoder.go:msgpackWriteBool
tsc/internal/api/encoder/encoder.go	internal/api/encoder		getNodeCommonData_SyntheticExpression	898	902	tsc/internal/api/encoder/encoder.go:getNodeCommonData_SyntheticExpression
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_StringLiteral	907	911	tsc/internal/api/encoder/encoder.go:recordExtendedData_StringLiteral
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_NumericLiteral	913	917	tsc/internal/api/encoder/encoder.go:recordExtendedData_NumericLiteral
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_BigIntLiteral	919	923	tsc/internal/api/encoder/encoder.go:recordExtendedData_BigIntLiteral
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_RegularExpressionLiteral	925	929	tsc/internal/api/encoder/encoder.go:recordExtendedData_RegularExpressionLiteral
tsc/internal/api/encoder/encoder.go	internal/api/encoder		recordExtendedData_NoSubstitutionTemplateLiteral	931	935	tsc/internal/api/encoder/encoder.go:recordExtendedData_NoSubstitutionTemplateLiteral
tsc/internal/api/encoder/encoder_generated.go	internal/api/encoder		getNodeDataType	11	34	tsc/internal/api/encoder/encoder_generated.go:getNodeDataType
tsc/internal/api/encoder/encoder_generated.go	internal/api/encoder		getChildrenPropertyMask	36	539	tsc/internal/api/encoder/encoder_generated.go:getChildrenPropertyMask
tsc/internal/api/encoder/encoder_generated.go	internal/api/encoder		getNodeCommonData	541	659	tsc/internal/api/encoder/encoder_generated.go:getNodeCommonData
tsc/internal/api/encoder/encoder_generated.go	internal/api/encoder		recordNodeStrings	661	680	tsc/internal/api/encoder/encoder_generated.go:recordNodeStrings
tsc/internal/api/encoder/encoder_generated.go	internal/api/encoder		recordExtendedData	682	707	tsc/internal/api/encoder/encoder_generated.go:recordExtendedData
tsc/internal/api/encoder/stringtable.go	internal/api/encoder		newStringTable	16	23	tsc/internal/api/encoder/stringtable.go:newStringTable
tsc/internal/api/encoder/stringtable.go	internal/api/encoder	stringTable	add	25	52	tsc/internal/api/encoder/stringtable.go:stringTable.add
tsc/internal/api/encoder/stringtable.go	internal/api/encoder	stringTable	encode	54	60	tsc/internal/api/encoder/stringtable.go:stringTable.encode
tsc/internal/api/encoder/stringtable.go	internal/api/encoder	stringTable	stringLength	62	64	tsc/internal/api/encoder/stringtable.go:stringTable.stringLength
tsc/internal/api/encoder/stringtable.go	internal/api/encoder	stringTable	encodedLength	66	68	tsc/internal/api/encoder/stringtable.go:stringTable.encodedLength
tsc/internal/api/enum_values_generated.go	internal/api		main	25	1001	tsc/internal/api/enum_values_generated.go:main
tsc/internal/api/enum_values_generated.go	internal/api		toInt32	1006	1008	tsc/internal/api/enum_values_generated.go:toInt32
tsc/internal/api/proto.go	internal/api		ProjectHandle	43	45	tsc/internal/api/proto.go:ProjectHandle
tsc/internal/api/proto.go	internal/api		SymbolHandle	47	49	tsc/internal/api/proto.go:SymbolHandle
tsc/internal/api/proto.go	internal/api		TypeHandle	51	53	tsc/internal/api/proto.go:TypeHandle
tsc/internal/api/proto.go	internal/api		SignatureHandle	55	57	tsc/internal/api/proto.go:SignatureHandle
tsc/internal/api/proto.go	internal/api		parseProjectHandle	59	61	tsc/internal/api/proto.go:parseProjectHandle
tsc/internal/api/proto.go	internal/api	DocumentIdentifier	UnmarshalJSONFrom	260	294	tsc/internal/api/proto.go:DocumentIdentifier.UnmarshalJSONFrom
tsc/internal/api/proto.go	internal/api	DocumentIdentifier	ToFileName	296	301	tsc/internal/api/proto.go:DocumentIdentifier.ToFileName
tsc/internal/api/proto.go	internal/api	DocumentIdentifier	ToURI	306	311	tsc/internal/api/proto.go:DocumentIdentifier.ToURI
tsc/internal/api/proto.go	internal/api	DocumentIdentifier	ToAbsoluteFileName	313	318	tsc/internal/api/proto.go:DocumentIdentifier.ToAbsoluteFileName
tsc/internal/api/proto.go	internal/api	DocumentIdentifier	String	320	325	tsc/internal/api/proto.go:DocumentIdentifier.String
tsc/internal/api/proto.go	internal/api		jsonValueToAny	599	622	tsc/internal/api/proto.go:jsonValueToAny
tsc/internal/api/proto.go	internal/api	BatchRequestsResponse	MarshalJSONTo	665	700	tsc/internal/api/proto.go:BatchRequestsResponse.MarshalJSONTo
tsc/internal/api/proto.go	internal/api		NewConfigFileResponse	752	778	tsc/internal/api/proto.go:NewConfigFileResponse
tsc/internal/api/proto.go	internal/api		toProtocolJSONValue	780	803	tsc/internal/api/proto.go:toProtocolJSONValue
tsc/internal/api/proto.go	internal/api		NewProjectResponse	805	817	tsc/internal/api/proto.go:NewProjectResponse
tsc/internal/api/proto.go	internal/api		symbolHandles	871	880	tsc/internal/api/proto.go:symbolHandles
tsc/internal/api/proto.go	internal/api		newTypeResponse	951	1033	tsc/internal/api/proto.go:newTypeResponse
tsc/internal/api/proto.go	internal/api		typeHandles	1035	1044	tsc/internal/api/proto.go:typeHandles
tsc/internal/api/proto.go	internal/api		literalValueToJSON	1046	1061	tsc/internal/api/proto.go:literalValueToJSON
tsc/internal/api/proto.go	internal/api		diagnosticSourceLines	1553	1579	tsc/internal/api/proto.go:diagnosticSourceLines
tsc/internal/api/proto.go	internal/api		NewDiagnosticResponse	1582	1584	tsc/internal/api/proto.go:NewDiagnosticResponse
tsc/internal/api/proto.go	internal/api		newDiagnosticResponse	1586	1636	tsc/internal/api/proto.go:newDiagnosticResponse
tsc/internal/api/proto.go	internal/api	DiagnosticResponse	ToDiagnostic	1638	1650	tsc/internal/api/proto.go:DiagnosticResponse.ToDiagnostic
tsc/internal/api/proto.go	internal/api		NewDiagnosticResponses	1653	1662	tsc/internal/api/proto.go:NewDiagnosticResponses
tsc/internal/api/proto.go	internal/api		unmarshalPayload	1664	1670	tsc/internal/api/proto.go:unmarshalPayload
tsc/internal/api/proto.go	internal/api		unmarshallerFor	1672	1678	tsc/internal/api/proto.go:unmarshallerFor
tsc/internal/api/proto.go	internal/api		noParams	1680	1682	tsc/internal/api/proto.go:noParams
tsc/internal/api/protocol_msgpack.go	internal/api	MessageType	IsValid	27	29	tsc/internal/api/protocol_msgpack.go:MessageType.IsValid
tsc/internal/api/protocol_msgpack.go	internal/api		NewMessagePackProtocol	50	55	tsc/internal/api/protocol_msgpack.go:NewMessagePackProtocol
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	ReadMessage	58	95	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.ReadMessage
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	readTuple	97	144	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.readTuple
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	readBin	146	181	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.readBin
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	WriteRequest	184	191	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.WriteRequest
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	WriteNotification	194	197	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.WriteNotification
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	WriteResponse	200	220	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.WriteResponse
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	WriteError	223	229	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.WriteError
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	writeTuple	231	249	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.writeTuple
tsc/internal/api/protocol_msgpack.go	internal/api	MessagePackProtocol	writeBin	251	277	tsc/internal/api/protocol_msgpack.go:MessagePackProtocol.writeBin
tsc/internal/api/server.go	internal/api		NewStdioServer	51	59	tsc/internal/api/server.go:NewStdioServer
tsc/internal/api/server.go	internal/api	StdioServer	Run	62	131	tsc/internal/api/server.go:StdioServer.Run
tsc/internal/api/session.go	internal/api	snapshotData	getProgram	81	93	tsc/internal/api/session.go:snapshotData.getProgram
tsc/internal/api/session.go	internal/api	snapshotData	getProject	96	103	tsc/internal/api/session.go:snapshotData.getProject
tsc/internal/api/session.go	internal/api	snapshotData	nodeHandleFrom	107	113	tsc/internal/api/session.go:snapshotData.nodeHandleFrom
tsc/internal/api/session.go	internal/api	snapshotData	getOrCreateProjectRegistry	116	137	tsc/internal/api/session.go:snapshotData.getOrCreateProjectRegistry
tsc/internal/api/session.go	internal/api	snapshotData	newSymbolResponse	143	177	tsc/internal/api/session.go:snapshotData.newSymbolResponse
tsc/internal/api/session.go	internal/api	snapshotData	registerSymbol	184	208	tsc/internal/api/session.go:snapshotData.registerSymbol
tsc/internal/api/session.go	internal/api	snapshotData	newTypeResponse	211	228	tsc/internal/api/session.go:snapshotData.newTypeResponse
tsc/internal/api/session.go	internal/api	snapshotData	registerType	230	248	tsc/internal/api/session.go:snapshotData.registerType
tsc/internal/api/session.go	internal/api	snapshotData	resolveSymbolHandle	251	265	tsc/internal/api/session.go:snapshotData.resolveSymbolHandle
tsc/internal/api/session.go	internal/api	snapshotData	resolveTypeHandle	268	293	tsc/internal/api/session.go:snapshotData.resolveTypeHandle
tsc/internal/api/session.go	internal/api	snapshotData	resolveSignatureHandle	296	321	tsc/internal/api/session.go:snapshotData.resolveSignatureHandle
tsc/internal/api/session.go	internal/api	snapshotData	newSignatureResponse	324	354	tsc/internal/api/session.go:snapshotData.newSignatureResponse
tsc/internal/api/session.go	internal/api	snapshotData	registerSignature	356	374	tsc/internal/api/session.go:snapshotData.registerSignature
tsc/internal/api/session.go	internal/api		NewLSPSession	454	458	tsc/internal/api/session.go:NewLSPSession
tsc/internal/api/session.go	internal/api		NewStandaloneSession	461	466	tsc/internal/api/session.go:NewStandaloneSession
tsc/internal/api/session.go	internal/api		newSession	468	483	tsc/internal/api/session.go:newSession
tsc/internal/api/session.go	internal/api	Session	ID	486	488	tsc/internal/api/session.go:Session.ID
tsc/internal/api/session.go	internal/api	Session	currentDirectory	490	492	tsc/internal/api/session.go:Session.currentDirectory
tsc/internal/api/session.go	internal/api	Session	useCaseSensitiveFileNames	494	496	tsc/internal/api/session.go:Session.useCaseSensitiveFileNames
tsc/internal/api/session.go	internal/api	Session	apiUpdate	498	515	tsc/internal/api/session.go:Session.apiUpdate
tsc/internal/api/session.go	internal/api		snapshotHandle	518	520	tsc/internal/api/session.go:snapshotHandle
tsc/internal/api/session.go	internal/api	Session	getSnapshotData	523	531	tsc/internal/api/session.go:Session.getSnapshotData
tsc/internal/api/session.go	internal/api	Session	retainSnapshotData	534	543	tsc/internal/api/session.go:Session.retainSnapshotData
tsc/internal/api/session.go	internal/api	Session	releaseSnapshot	545	559	tsc/internal/api/session.go:Session.releaseSnapshot
tsc/internal/api/session.go	internal/api	checkerSetup	newTypeResponse	570	572	tsc/internal/api/session.go:checkerSetup.newTypeResponse
tsc/internal/api/session.go	internal/api	checkerSetup	newSymbolResponse	574	576	tsc/internal/api/session.go:checkerSetup.newSymbolResponse
tsc/internal/api/session.go	internal/api	checkerSetup	newSignatureResponse	578	580	tsc/internal/api/session.go:checkerSetup.newSignatureResponse
tsc/internal/api/session.go	internal/api	checkerSetup	resolveTypeHandle	582	584	tsc/internal/api/session.go:checkerSetup.resolveTypeHandle
tsc/internal/api/session.go	internal/api	checkerSetup	resolveSymbolHandle	586	588	tsc/internal/api/session.go:checkerSetup.resolveSymbolHandle
tsc/internal/api/session.go	internal/api	checkerSetup	resolveSignatureHandle	590	592	tsc/internal/api/session.go:checkerSetup.resolveSignatureHandle
tsc/internal/api/session.go	internal/api	checkerSetup	resolveLocation	596	608	tsc/internal/api/session.go:checkerSetup.resolveLocation
tsc/internal/api/session.go	internal/api	Session	setupChecker	612	631	tsc/internal/api/session.go:Session.setupChecker
tsc/internal/api/session.go	internal/api	Session	setupLanguageService	644	651	tsc/internal/api/session.go:Session.setupLanguageService
tsc/internal/api/session.go	internal/api	Session	HandleRequest	654	963	tsc/internal/api/session.go:Session.HandleRequest
tsc/internal/api/session.go	internal/api	Session	handleBatchRequests	965	987	tsc/internal/api/session.go:Session.handleBatchRequests
tsc/internal/api/session.go	internal/api		newBatchResponsePage	989	999	tsc/internal/api/session.go:newBatchResponsePage
tsc/internal/api/session.go	internal/api	Session	paginateBatchResponses	1001	1044	tsc/internal/api/session.go:Session.paginateBatchResponses
tsc/internal/api/session.go	internal/api	Session	handleBatchRequest	1046	1064	tsc/internal/api/session.go:Session.handleBatchRequest
tsc/internal/api/session.go	internal/api	Session	handleStartCPUProfile	1066	1074	tsc/internal/api/session.go:Session.handleStartCPUProfile
tsc/internal/api/session.go	internal/api	Session	handleStopCPUProfile	1076	1082	tsc/internal/api/session.go:Session.handleStopCPUProfile
